SaleID,Product_id,Customer_id,Units_sold,SaleDate,BuyerType,year
1824,21,63,3,"Tuesday, August 1, 2023",User,2023
1873,14,65,3,"Thursday, August 17, 2023",User,2023
1882,25,36,3,"Thursday, June 8, 2023",User,2023
1904,34,78,3,"Friday, December 1, 2023",User,2023
1905,34,43,3,"Sunday, February 26, 2023",User,2023
1922,28,102,3,"Saturday, July 1, 2023",User,2023
1928,21,5,3,"Thursday, July 13, 2023",User,2023
1979,25,110,3,"Thursday, January 12, 2023",User,2023
2005,6,188,3,"Saturday, October 7, 2023",User,2023
2021,21,177,3,"Friday, May 5, 2023",User,2023
2030,13,142,3,"Saturday, July 1, 2023",User,2023
2055,32,124,3,"Monday, April 3, 2023",User,2023
2066,25,187,3,"Saturday, April 8, 2023",User,2023
2073,21,145,3,"Monday, June 19, 2023",User,2023
2096,25,67,3,"Friday, March 17, 2023",User,2023
2137,25,55,3,"Saturday, June 24, 2023",User,2023
2169,15,199,3,"Wednesday, September 27, 2023",User,2023
2174,30,36,3,"Friday, September 8, 2023",User,2023
2175,34,131,3,"Wednesday, December 20, 2023",User,2023
2180,34,186,3,"Friday, June 9, 2023",User,2023
2218,15,178,3,"Sunday, November 12, 2023",User,2023
2269,30,197,3,"Thursday, February 2, 2023",User,2023
2289,32,33,3,"Thursday, April 20, 2023",User,2023
2316,13,41,3,"Sunday, September 3, 2023",User,2023
2322,29,38,3,"Tuesday, October 10, 2023",User,2023
2337,28,169,3,"Wednesday, July 19, 2023",User,2023
2338,30,74,3,"Wednesday, November 1, 2023",User,2023
2368,29,166,3,"Sunday, February 5, 2023",User,2023
2378,34,41,3,"Friday, August 25, 2023",User,2023
2409,15,104,3,"Wednesday, June 28, 2023",User,2023
2417,30,109,3,"Monday, July 24, 2023",User,2023
2423,29,135,3,"Thursday, July 27, 2023",User,2023
2427,14,198,3,"Tuesday, May 30, 2023",User,2023
2451,15,166,3,"Monday, February 20, 2023",User,2023
2456,21,191,3,"Thursday, November 9, 2023",User,2023
2457,25,107,3,"Tuesday, August 1, 2023",User,2023
2477,32,106,3,"Friday, February 10, 2023",User,2023
2483,21,127,3,"Wednesday, February 15, 2023",User,2023
2511,6,138,3,"Wednesday, March 29, 2023",User,2023
2514,15,147,3,"Tuesday, August 15, 2023",User,2023
2530,25,15,3,"Wednesday, January 11, 2023",User,2023
2563,25,79,3,"Monday, June 19, 2023",User,2023
2613,34,186,3,"Sunday, July 9, 2023",User,2023
2614,32,186,3,"Friday, December 8, 2023",User,2023
2622,29,79,3,"Tuesday, August 1, 2023",User,2023
2647,32,52,3,"Wednesday, July 26, 2023",User,2023
2674,14,126,3,"Saturday, June 10, 2023",User,2023
2680,30,55,3,"Sunday, March 5, 2023",User,2023
2745,30,194,3,"Monday, January 23, 2023",User,2023
2836,25,14,3,"Thursday, May 4, 2023",User,2023
2843,6,8,3,"Wednesday, September 6, 2023",User,2023
2866,6,146,3,"Monday, June 19, 2023",User,2023
2879,15,55,3,"Thursday, November 9, 2023",User,2023
2966,30,190,3,"Saturday, April 29, 2023",User,2023
2998,15,64,3,"Sunday, April 2, 2023",User,2023
3040,28,153,3,"Tuesday, June 27, 2023",User,2023
3057,25,32,3,"Sunday, February 26, 2023",User,2023
3116,29,167,3,"Friday, September 1, 2023",User,2023
3121,15,138,3,"Monday, October 16, 2023",User,2023
3126,6,68,3,"Sunday, October 1, 2023",User,2023
3150,25,84,3,"Friday, May 5, 2023",User,2023
3167,32,121,3,"Wednesday, May 3, 2023",User,2023
3190,6,36,3,"Saturday, September 23, 2023",User,2023
3196,6,107,3,"Tuesday, March 14, 2023",User,2023
3224,30,197,3,"Sunday, July 16, 2023",User,2023
3240,29,163,3,"Friday, August 11, 2023",User,2023
3312,34,141,3,"Saturday, January 7, 2023",User,2023
3317,14,161,3,"Wednesday, August 2, 2023",User,2023
3325,14,36,3,"Friday, July 14, 2023",User,2023
3328,21,182,3,"Tuesday, January 31, 2023",User,2023
3348,30,117,3,"Tuesday, March 14, 2023",User,2023
3353,13,76,3,"Friday, September 15, 2023",User,2023
3388,6,178,3,"Monday, August 7, 2023",User,2023
3402,21,20,3,"Wednesday, November 15, 2023",User,2023
3405,25,58,3,"Friday, June 9, 2023",User,2023
3423,21,68,3,"Sunday, March 19, 2023",User,2023
3445,30,44,3,"Saturday, October 21, 2023",User,2023
3497,13,172,3,"Tuesday, May 9, 2023",User,2023
3500,29,2,3,"Thursday, January 5, 2023",User,2023
3516,34,92,3,"Tuesday, July 4, 2023",User,2023
3633,21,45,3,"Tuesday, December 5, 2023",User,2023
3634,25,77,3,"Wednesday, June 7, 2023",User,2023
3646,29,73,3,"Sunday, May 28, 2023",User,2023
3688,28,123,3,"Thursday, February 23, 2023",User,2023
3709,15,27,3,"Tuesday, May 9, 2023",User,2023
3753,25,122,3,"Thursday, May 11, 2023",User,2023
3756,21,45,3,"Wednesday, June 7, 2023",User,2023
3851,30,63,3,"Thursday, January 19, 2023",User,2023
3888,34,70,3,"Thursday, June 15, 2023",User,2023
3890,15,58,3,"Wednesday, September 6, 2023",User,2023
3896,34,153,3,"Sunday, November 19, 2023",User,2023
3907,30,124,3,"Saturday, June 10, 2023",User,2023
3920,15,12,3,"Sunday, March 19, 2023",User,2023
3941,13,17,3,"Wednesday, February 1, 2023",User,2023
3960,25,144,3,"Wednesday, December 20, 2023",User,2023
3964,15,70,3,"Monday, December 18, 2023",User,2023
4002,29,12,3,"Sunday, June 25, 2023",User,2023
4012,25,2,3,"Wednesday, March 22, 2023",User,2023
4077,30,191,3,"Monday, December 11, 2023",User,2023
4092,28,3,3,"Wednesday, April 26, 2023",User,2023
4113,25,41,3,"Friday, August 4, 2023",User,2023
4149,32,14,3,"Thursday, January 12, 2023",User,2023
4194,29,110,3,"Tuesday, October 17, 2023",User,2023
4212,13,160,3,"Wednesday, November 1, 2023",User,2023
4222,32,117,3,"Thursday, June 8, 2023",User,2023
4308,30,125,3,"Friday, August 25, 2023",User,2023
4405,25,92,3,"Saturday, April 15, 2023",User,2023
4481,25,49,3,"Sunday, August 13, 2023",User,2023
4489,28,103,3,"Saturday, October 28, 2023",User,2023
4504,30,174,3,"Thursday, July 13, 2023",User,2023
4514,13,49,3,"Thursday, December 14, 2023",User,2023
4552,32,50,3,"Sunday, May 14, 2023",User,2023
4567,29,66,3,"Monday, February 6, 2023",User,2023
4581,28,164,3,"Tuesday, December 12, 2023",User,2023
4653,28,192,3,"Tuesday, May 16, 2023",User,2023
4664,6,25,3,"Sunday, December 31, 2023",User,2023
4672,21,147,3,"Thursday, April 6, 2023",User,2023
4675,15,84,3,"Tuesday, February 21, 2023",User,2023
4676,34,82,3,"Saturday, February 4, 2023",User,2023
4679,30,192,3,"Monday, April 17, 2023",User,2023
4711,25,61,3,"Wednesday, September 13, 2023",User,2023
4713,32,48,3,"Sunday, October 1, 2023",User,2023
4724,32,125,3,"Wednesday, March 22, 2023",User,2023
4742,30,108,3,"Sunday, December 3, 2023",User,2023
4816,30,52,3,"Friday, November 17, 2023",User,2023
4895,13,149,3,"Wednesday, December 13, 2023",User,2023
4930,15,107,3,"Saturday, September 2, 2023",User,2023
4951,15,30,3,"Friday, June 23, 2023",User,2023
4953,32,37,3,"Monday, July 24, 2023",User,2023
4988,29,1,3,"Thursday, July 27, 2023",User,2023
5027,29,142,3,"Saturday, February 25, 2023",User,2023
5063,14,178,3,"Thursday, January 12, 2023",User,2023
5080,21,116,3,"Saturday, February 4, 2023",User,2023
5087,32,88,3,"Tuesday, January 24, 2023",User,2023
5139,14,169,3,"Tuesday, March 14, 2023",User,2023
5211,6,200,3,"Thursday, October 5, 2023",User,2023
5218,28,135,3,"Sunday, July 30, 2023",User,2023
5299,34,54,3,"Monday, August 21, 2023",User,2023
5343,29,88,3,"Tuesday, January 17, 2023",User,2023
5401,21,39,3,"Wednesday, May 3, 2023",User,2023
5449,21,42,3,"Sunday, November 26, 2023",User,2023
5457,32,106,3,"Saturday, May 27, 2023",User,2023
5491,15,167,3,"Monday, June 12, 2023",User,2023
5566,13,134,3,"Monday, January 2, 2023",User,2023
5594,34,88,3,"Thursday, August 31, 2023",User,2023
5609,13,131,3,"Wednesday, June 28, 2023",User,2023
5616,32,17,3,"Saturday, March 11, 2023",User,2023
5627,29,52,3,"Friday, August 18, 2023",User,2023
5628,14,78,3,"Wednesday, June 21, 2023",User,2023
5642,25,2,3,"Wednesday, April 5, 2023",User,2023
5671,32,68,3,"Friday, July 14, 2023",User,2023
5680,28,170,3,"Wednesday, April 19, 2023",User,2023
5713,29,198,3,"Friday, March 3, 2023",User,2023
5790,25,124,3,"Thursday, May 11, 2023",User,2023
5797,30,44,3,"Tuesday, August 1, 2023",User,2023
5803,30,146,3,"Sunday, March 5, 2023",User,2023
5804,34,141,3,"Friday, December 22, 2023",User,2023
5865,14,175,3,"Tuesday, June 13, 2023",User,2023
5901,29,66,3,"Wednesday, September 20, 2023",User,2023
5930,21,108,3,"Sunday, February 12, 2023",User,2023
5940,25,49,3,"Friday, February 24, 2023",User,2023
5948,14,105,3,"Tuesday, July 25, 2023",User,2023
5968,32,133,3,"Friday, December 22, 2023",User,2023
5970,25,169,3,"Saturday, September 23, 2023",User,2023
6002,29,115,3,"Saturday, June 24, 2023",User,2023
6020,13,200,3,"Sunday, November 12, 2023",User,2023
6059,28,2,3,"Saturday, December 16, 2023",User,2023
6077,32,125,3,"Monday, February 13, 2023",User,2023
6079,14,92,3,"Saturday, June 10, 2023",User,2023
6097,13,148,3,"Tuesday, December 5, 2023",User,2023
6110,30,152,3,"Monday, March 20, 2023",User,2023
6113,15,168,3,"Tuesday, April 11, 2023",User,2023
6136,14,13,3,"Saturday, March 18, 2023",User,2023
6165,30,61,3,"Sunday, February 26, 2023",User,2023
6192,21,168,3,"Friday, November 17, 2023",User,2023
6225,34,200,3,"Monday, December 4, 2023",User,2023
6240,25,24,3,"Monday, October 23, 2023",User,2023
6246,13,48,3,"Friday, October 20, 2023",User,2023
6265,28,92,3,"Friday, October 20, 2023",User,2023
6303,25,6,3,"Monday, July 3, 2023",User,2023
6306,13,71,3,"Friday, February 24, 2023",User,2023
6308,29,171,3,"Saturday, April 22, 2023",User,2023
6343,34,168,3,"Friday, July 14, 2023",User,2023
6345,6,162,3,"Saturday, May 27, 2023",User,2023
6372,14,104,3,"Wednesday, November 29, 2023",User,2023
6379,14,38,3,"Thursday, February 16, 2023",User,2023
6381,6,137,3,"Wednesday, November 22, 2023",User,2023
6429,14,158,3,"Wednesday, July 5, 2023",User,2023
6437,28,23,3,"Wednesday, February 8, 2023",User,2023
6446,25,2,3,"Monday, October 9, 2023",User,2023
6486,25,92,3,"Sunday, September 17, 2023",User,2023
6500,30,169,3,"Sunday, December 31, 2023",User,2023
6538,25,130,3,"Friday, September 1, 2023",User,2023
6547,6,88,3,"Saturday, August 5, 2023",User,2023
6586,28,61,3,"Tuesday, October 17, 2023",User,2023
6592,28,134,3,"Thursday, October 19, 2023",User,2023
6613,29,184,3,"Friday, February 17, 2023",User,2023
6714,13,75,3,"Friday, June 2, 2023",User,2023
6745,34,155,3,"Friday, June 30, 2023",User,2023
6747,28,137,3,"Saturday, April 22, 2023",User,2023
6801,32,90,3,"Thursday, June 29, 2023",User,2023
6830,30,165,3,"Wednesday, June 21, 2023",User,2023
6839,34,114,3,"Sunday, October 15, 2023",User,2023
6906,13,94,3,"Thursday, February 16, 2023",User,2023
6911,13,189,3,"Friday, May 5, 2023",User,2023
6930,30,123,3,"Tuesday, July 11, 2023",User,2023
6995,29,78,3,"Tuesday, November 28, 2023",User,2023
7031,25,4,3,"Tuesday, November 28, 2023",User,2023
7041,34,19,3,"Monday, March 13, 2023",User,2023
7049,34,11,3,"Thursday, March 16, 2023",User,2023
7080,32,1,3,"Saturday, July 1, 2023",User,2023
7089,21,23,3,"Sunday, July 9, 2023",User,2023
7126,15,176,3,"Thursday, December 7, 2023",User,2023
7127,13,176,3,"Tuesday, November 7, 2023",User,2023
7135,28,60,3,"Monday, October 2, 2023",User,2023
7193,14,72,3,"Monday, January 30, 2023",User,2023
7212,29,18,3,"Wednesday, August 9, 2023",User,2023
7269,30,48,3,"Thursday, April 6, 2023",User,2023
7290,32,100,3,"Sunday, March 26, 2023",User,2023
7294,34,154,3,"Friday, April 14, 2023",User,2023
7337,28,116,3,"Friday, February 10, 2023",User,2023
7346,13,135,3,"Friday, November 17, 2023",User,2023
7349,13,148,3,"Sunday, February 12, 2023",User,2023
7382,13,128,3,"Monday, February 27, 2023",User,2023
7392,6,181,3,"Monday, February 20, 2023",User,2023
7399,32,179,3,"Tuesday, February 14, 2023",User,2023
7469,32,93,3,"Saturday, December 9, 2023",User,2023
7490,28,13,3,"Wednesday, June 21, 2023",User,2023
7494,29,45,3,"Friday, May 26, 2023",User,2023
7497,29,55,3,"Tuesday, March 14, 2023",User,2023
7526,28,198,3,"Tuesday, April 18, 2023",User,2023
7553,13,66,3,"Saturday, March 18, 2023",User,2023
7574,13,15,3,"Sunday, January 15, 2023",User,2023
7653,32,106,3,"Friday, April 14, 2023",User,2023
7691,28,123,3,"Friday, September 22, 2023",User,2023
7695,14,95,3,"Thursday, July 20, 2023",User,2023
7712,25,104,3,"Saturday, June 17, 2023",User,2023
7741,32,184,3,"Friday, February 24, 2023",User,2023
7744,15,14,3,"Friday, February 3, 2023",User,2023
7772,6,107,3,"Sunday, September 3, 2023",User,2023
7784,30,194,3,"Wednesday, January 18, 2023",User,2023
7792,13,94,3,"Tuesday, December 26, 2023",User,2023
7826,34,161,3,"Monday, May 15, 2023",User,2023
7863,13,89,3,"Monday, December 11, 2023",User,2023
7881,21,173,3,"Friday, December 8, 2023",User,2023
7882,29,198,3,"Monday, December 11, 2023",User,2023
7885,13,188,3,"Saturday, July 15, 2023",User,2023
7910,29,110,3,"Monday, August 28, 2023",User,2023
7972,6,180,3,"Wednesday, December 13, 2023",User,2023
7975,25,65,3,"Sunday, January 29, 2023",User,2023
7997,13,159,3,"Sunday, August 20, 2023",User,2023
8021,15,20,3,"Wednesday, November 15, 2023",User,2023
8056,13,158,3,"Monday, August 21, 2023",User,2023
8057,32,71,3,"Saturday, July 29, 2023",User,2023
8060,32,75,3,"Tuesday, October 3, 2023",User,2023
8152,13,60,3,"Tuesday, May 23, 2023",User,2023
8157,34,141,3,"Friday, August 18, 2023",User,2023
8196,15,107,3,"Saturday, August 19, 2023",User,2023
8204,21,173,3,"Thursday, June 15, 2023",User,2023
8210,34,160,3,"Monday, August 21, 2023",User,2023
8242,28,112,3,"Wednesday, December 13, 2023",User,2023
8291,14,130,3,"Saturday, April 8, 2023",User,2023
8296,6,171,3,"Sunday, July 16, 2023",User,2023
8320,14,194,3,"Friday, October 27, 2023",User,2023
8321,13,156,3,"Thursday, September 14, 2023",User,2023
8333,32,88,3,"Tuesday, June 13, 2023",User,2023
8344,34,169,3,"Sunday, August 27, 2023",User,2023
8370,15,42,3,"Friday, June 16, 2023",User,2023
8383,25,22,3,"Thursday, November 30, 2023",User,2023
8409,21,118,3,"Tuesday, November 7, 2023",User,2023
8413,15,92,3,"Saturday, May 27, 2023",User,2023
8427,34,135,3,"Friday, December 1, 2023",User,2023
8456,14,26,3,"Friday, November 10, 2023",User,2023
8492,6,125,3,"Wednesday, July 5, 2023",User,2023
8518,14,71,3,"Thursday, November 23, 2023",User,2023
8534,14,37,3,"Wednesday, November 29, 2023",User,2023
8582,30,67,3,"Tuesday, January 24, 2023",User,2023
8622,34,140,3,"Thursday, July 20, 2023",User,2023
8676,30,180,3,"Sunday, October 29, 2023",User,2023
8714,13,16,3,"Wednesday, March 15, 2023",User,2023
8727,15,55,3,"Tuesday, March 14, 2023",User,2023
8756,34,155,3,"Sunday, May 21, 2023",User,2023
8761,28,47,3,"Thursday, November 2, 2023",User,2023
8772,14,57,3,"Friday, July 28, 2023",User,2023
8786,6,30,3,"Monday, January 9, 2023",User,2023
8788,15,113,3,"Tuesday, July 18, 2023",User,2023
8791,13,135,3,"Thursday, October 26, 2023",User,2023
8801,32,22,3,"Sunday, April 23, 2023",User,2023
8808,13,63,3,"Friday, May 5, 2023",User,2023
8819,32,171,3,"Monday, October 16, 2023",User,2023
8891,6,113,3,"Friday, March 10, 2023",User,2023
8987,28,32,3,"Tuesday, April 25, 2023",User,2023
9021,14,75,3,"Friday, April 7, 2023",User,2023
9078,13,173,3,"Thursday, November 30, 2023",User,2023
9109,28,192,3,"Saturday, February 18, 2023",User,2023
9125,28,81,3,"Monday, February 20, 2023",User,2023
9135,28,90,3,"Friday, October 13, 2023",User,2023
9176,28,79,3,"Sunday, June 4, 2023",User,2023
9229,25,20,3,"Thursday, December 7, 2023",User,2023
9253,13,17,3,"Sunday, November 5, 2023",User,2023
9255,14,55,3,"Saturday, October 7, 2023",User,2023
9264,29,45,3,"Sunday, November 5, 2023",User,2023
9319,15,155,3,"Tuesday, December 12, 2023",User,2023
9330,21,42,3,"Wednesday, September 20, 2023",User,2023
9356,6,140,3,"Monday, December 4, 2023",User,2023
9362,29,106,3,"Sunday, April 30, 2023",User,2023
9374,29,178,3,"Wednesday, December 20, 2023",User,2023
9380,32,179,3,"Monday, August 21, 2023",User,2023
9403,29,24,3,"Wednesday, March 8, 2023",User,2023
9406,13,98,3,"Sunday, December 24, 2023",User,2023
9424,6,118,3,"Monday, March 20, 2023",User,2023
9498,32,65,3,"Saturday, April 8, 2023",User,2023
9507,21,168,3,"Friday, June 2, 2023",User,2023
9610,34,84,3,"Tuesday, January 24, 2023",User,2023
9623,32,195,3,"Sunday, December 3, 2023",User,2023
9635,32,86,3,"Tuesday, July 11, 2023",User,2023
9680,34,106,3,"Monday, September 11, 2023",User,2023
9695,34,83,3,"Wednesday, May 10, 2023",User,2023
9704,13,186,3,"Thursday, March 23, 2023",User,2023
9714,25,159,3,"Friday, July 7, 2023",User,2023
9752,25,186,3,"Tuesday, June 13, 2023",User,2023
9764,32,82,3,"Tuesday, January 17, 2023",User,2023
9791,21,32,3,"Saturday, December 9, 2023",User,2023
9793,29,87,3,"Tuesday, December 26, 2023",User,2023
9835,21,18,3,"Sunday, March 5, 2023",User,2023
9877,13,49,3,"Saturday, April 1, 2023",User,2023
9900,15,181,3,"Sunday, July 16, 2023",User,2023
9908,13,130,3,"Wednesday, September 27, 2023",User,2023
9913,30,161,3,"Wednesday, June 21, 2023",User,2023
9926,15,108,3,"Wednesday, November 8, 2023",User,2023
9988,14,148,3,"Monday, January 23, 2023",User,2023
9,34,86,3,"Wednesday, August 23, 2023",User,2023
20,14,57,3,"Sunday, July 9, 2023",User,2023
83,28,145,3,"Friday, May 12, 2023",User,2023
127,21,187,3,"Thursday, May 2, 2024",User,2024
150,32,140,3,"Monday, January 2, 2023",User,2023
198,34,18,3,"Wednesday, October 4, 2023",User,2023
222,34,83,3,"Tuesday, December 5, 2023",User,2023
241,13,159,3,"Sunday, August 6, 2023",User,2023
350,6,128,3,"Thursday, February 23, 2023",User,2023
367,14,77,3,"Monday, March 20, 2023",User,2023
377,30,43,3,"Saturday, March 4, 2023",User,2023
393,28,101,3,"Tuesday, April 25, 2023",User,2023
411,29,98,3,"Friday, May 19, 2023",User,2023
413,6,153,3,"Tuesday, May 23, 2023",User,2023
414,30,188,3,"Wednesday, May 24, 2023",User,2023
417,14,23,3,"Monday, May 29, 2023",User,2023
435,28,103,3,"Thursday, June 22, 2023",User,2023
500,15,161,3,"Thursday, September 21, 2023",User,2023
507,34,35,3,"Thursday, April 13, 2023",User,2023
609,15,192,3,"Sunday, April 9, 2023",User,2023
650,30,104,3,"Tuesday, October 31, 2023",User,2023
715,21,9,3,"Monday, February 27, 2023",User,2023
731,15,51,3,"Tuesday, March 21, 2023",User,2023
771,29,135,3,"Tuesday, May 16, 2023",User,2023
845,32,12,3,"Monday, August 28, 2023",User,2023
906,15,200,3,"Tuesday, November 21, 2023",User,2023
908,25,123,3,"Thursday, November 23, 2023",User,2023
914,29,80,3,"Thursday, January 12, 2023",User,2023
955,29,160,3,"Monday, January 29, 2024",User,2024
1024,32,19,3,"Sunday, September 10, 2023",User,2023
1029,14,123,3,"Monday, February 27, 2023",User,2023
1045,34,158,3,"Monday, March 27, 2023",User,2023
1056,28,69,3,"Friday, December 15, 2023",User,2023
1062,34,143,3,"Sunday, November 12, 2023",User,2023
1066,34,200,3,"Friday, August 4, 2023",User,2023
1067,29,35,3,"Saturday, June 24, 2023",User,2023
1079,15,135,3,"Tuesday, September 5, 2023",User,2023
1087,28,114,3,"Friday, October 27, 2023",User,2023
1098,32,66,3,"Wednesday, March 29, 2023",User,2023
1102,30,113,3,"Thursday, November 23, 2023",User,2023
1134,6,20,3,"Tuesday, July 4, 2023",User,2023
1159,28,66,3,"Friday, August 11, 2023",User,2023
1208,25,79,3,"Friday, February 10, 2023",User,2023
1229,32,140,3,"Wednesday, August 30, 2023",User,2023
1250,13,40,3,"Thursday, November 30, 2023",User,2023
1314,6,74,3,"Saturday, April 8, 2023",User,2023
1316,30,117,3,"Wednesday, May 31, 2023",User,2023
1330,13,64,3,"Friday, July 14, 2023",User,2023
1335,34,200,3,"Wednesday, March 8, 2023",User,2023
1336,34,122,3,"Friday, July 7, 2023",User,2023
1360,6,135,3,"Monday, June 12, 2023",User,2023
1361,29,87,3,"Sunday, April 16, 2023",User,2023
1364,15,91,3,"Sunday, October 1, 2023",User,2023
1372,6,114,3,"Wednesday, September 20, 2023",User,2023
1390,25,42,3,"Wednesday, July 19, 2023",User,2023
1398,6,143,3,"Saturday, October 7, 2023",User,2023
1402,6,49,3,"Friday, April 21, 2023",User,2023
1412,28,147,3,"Friday, March 17, 2023",User,2023
1420,14,131,3,"Monday, March 6, 2023",User,2023
1440,32,108,3,"Saturday, May 20, 2023",User,2023
1511,29,196,3,"Saturday, December 30, 2023",User,2023
1642,6,77,3,"Monday, November 13, 2023",User,2023
1669,13,136,3,"Tuesday, March 7, 2023",User,2023
1687,30,189,3,"Thursday, December 21, 2023",User,2023
1689,15,104,3,"Friday, May 19, 2023",User,2023
1702,15,101,3,"Wednesday, May 10, 2023",User,2023
1715,21,199,3,"Sunday, August 13, 2023",User,2023
1724,6,25,3,"Saturday, May 13, 2023",User,2023
